Gene	HT-29
TIMM10	-7.675335e-01
TIMM10B	-1.145198e-01
TIMM13	-3.854242e-01
TIMM17A	 1.641389e-01
TIMM17B	 4.716966e-02
TIMM21	 2.284673e-02
TIMM22	-4.546082e-01
TIMM23	-1.052644e+00
TIMM44	-2.494612e-01
TIMM50	-2.771296e-01
TIMM8A	 1.515848e-01
TIMM8B	-5.727246e-02
TIMM9	-5.339252e-01
TIMMDC1	-2.798405e-01
TIMP1	-1.650843e-01
TIMP2	-8.862809e-02
TIMP3	 4.864222e-02
TIMP4	 7.254436e-02
TINAG	 1.445397e-01
TINAGL1	 6.528341e-02
TINF2	-8.614783e-01
TIPARP	 4.635837e-02
TIPIN	-4.020859e-01
TIPRL	-3.385958e-01
TIRAP	 2.410743e-01
TJAP1	 7.215811e-03
TJP1	 1.972387e-01
TJP2	 3.232007e-01
TJP3	 5.211520e-02
TK1	 2.076095e-01
TK2	-4.016271e-03
TKT	-2.952037e-01
TKTL1	 1.663432e-02
TKTL2	 1.743146e-01
TLCD1	-7.324649e-02
TLCD2	-7.334240e-02
TLDC1	 3.043741e-01
TLDC2	 8.507745e-02
TLE1	 1.408071e-01
TLE2	-5.038025e-01
TLE3	 5.160995e-01
TLE4	 4.876728e-02
TLE6	 3.877066e-01
TLK1	-1.324894e-01
TLK2	-1.839868e-01
TLL1	 3.331845e-01
TLL2	-3.534119e-04
TLN1	-4.508048e-01
TLN2	 1.710234e-01
TLR1	 1.280843e-01
TLR10	-4.766839e-02
TLR2	 2.258584e-01
TLR3	 4.396946e-02
TLR4	 4.056330e-01
TLR5	-1.112872e-02
TLR6	 3.498747e-02
TLR7	 4.478133e-02
TLR8	 1.519706e-02
TLR9	 1.439345e-01
TLX1	-1.405016e-02
TLX1NB	 9.020778e-02
TLX2	 1.402339e-01
TLX3	 1.575040e-01
TM2D1	 4.977930e-02
TM2D2	-1.587896e-01
TM2D3	 5.637125e-02
TM4SF1	 7.681555e-02
TM4SF18	-7.568324e-02
TM4SF19	-9.977885e-02
TM4SF20	 7.916757e-02
TM4SF4	 4.444204e-02
TM4SF5	 2.836908e-01
TM6SF1	 8.797879e-02
TM6SF2	-1.059657e-01
TM7SF2	 9.789859e-02
TM7SF3	 3.684339e-01
TM9SF1	 1.146299e-02
TM9SF2	 1.568183e-01
TM9SF3	-4.031033e-02
TM9SF4	 5.600428e-02
TMA16	-1.208472e+00
TMA7	-7.000934e-01
TMBIM1	 1.644368e-01
TMBIM4	 3.678524e-01
TMBIM6	 1.471650e-01
TMC1	 5.497654e-02
TMC2	 7.723891e-02
TMC3	 2.880906e-01
TMC4	-1.397952e-01
TMC5	 2.399090e-01
TMC6	 1.292571e-01
TMC7	 8.383549e-02
TMC8	 2.586166e-01
TMCC1	 4.954494e-02
TMCC2	-2.651209e-02
TMCC3	-1.574879e-01
TMCO1	-8.184255e-02
TMCO2	 2.830471e-01
TMCO3	 2.423276e-01
TMCO4	 2.252439e-01
TMCO5A	 2.744075e-01
TMCO6	-1.407166e-01
TMED1	-7.241242e-02
TMED10	-3.096113e-01
TMED2	-6.749377e-01
TMED3	-8.152820e-02
TMED4	 1.798655e-01
TMED5	-5.303306e-03
TMED6	 1.130008e-01
TMED7	-6.392890e-02
TMED7-TICAM2	 2.830952e-01
TMED8	-9.401279e-03
TMED9	-2.124666e-01
TMEFF1	-1.658908e-01
TMEFF2	 1.756704e-01
TMEM100	 1.691567e-01
TMEM101	 6.031053e-03
TMEM102	-3.339123e-02
TMEM104	 1.291934e-01
TMEM105	 1.300914e-01
TMEM106A	-1.379097e-01
TMEM106B	 2.110716e-01
TMEM106C	 1.534692e-01
TMEM107	-6.257594e-02
TMEM108	 8.581300e-02
TMEM109	 3.294125e-01
TMEM11	-2.699993e-01
TMEM110	-7.966419e-02
TMEM110-MUSTN1	-2.015831e-01
TMEM114	 2.481568e-01
TMEM115	 2.113319e-02
TMEM116	 5.515809e-02
TMEM117	-9.315084e-02
TMEM119	 2.072789e-01
TMEM120A	 4.529812e-02
TMEM120B	 1.869379e-01
TMEM121	 2.267443e-01
TMEM123	 1.592168e-01
TMEM125	 1.253288e-01
TMEM126A	 1.425713e-01
TMEM126B	 1.931533e-01
TMEM127	 3.862266e-03
TMEM128	 1.099670e-01
TMEM129	-7.390766e-03
TMEM130	 8.426331e-02
TMEM131	-7.710238e-02
TMEM132A	 4.326901e-01
TMEM132B	 1.875438e-01
TMEM132D	 6.663894e-03
TMEM132E	 5.137290e-02
TMEM133	-9.564939e-02
TMEM134	 1.196711e-01
TMEM135	 5.186952e-02
TMEM136	-8.485877e-03
TMEM138	 3.017639e-01
TMEM139	 7.086789e-02
TMEM140	 5.267451e-02
TMEM141	 3.140757e-01
TMEM143	 3.700744e-02
TMEM144	 2.549274e-01
TMEM145	 6.674037e-02
TMEM147	 7.778050e-02
TMEM14A	 1.759282e-01
TMEM14B	-3.894307e-02
TMEM14C	 9.592385e-02
TMEM14E	 5.850528e-02
TMEM150A	 1.337960e-01
TMEM150B	 7.468895e-02
TMEM150C	-6.751251e-02
TMEM151A	-1.256438e-01
TMEM151B	-2.214045e-02
TMEM154	 6.926326e-02
TMEM155	-3.854304e-02
TMEM156	 8.080029e-02
TMEM158	-5.050319e-02
TMEM159	 1.740488e-01
TMEM160	 9.192903e-02
TMEM161A	-2.464932e-04
TMEM161B	 1.768356e-01
TMEM163	-7.962514e-02
TMEM164	-9.307591e-02
TMEM165	-2.050701e-01
TMEM167A	-2.338625e-01
TMEM167B	 7.583368e-02
TMEM168	-1.147784e-01
TMEM169	 2.714397e-02
TMEM17	 1.207095e-01
TMEM170A	 6.247943e-02
TMEM170B	-1.348219e-01
TMEM171	 1.923226e-01
TMEM173	 1.826723e-01
TMEM174	 1.506542e-01
TMEM175	-2.360120e-01
TMEM176A	 3.412124e-01
TMEM176B	-8.082616e-02
TMEM177	-8.626251e-02
TMEM178A	-1.162653e-01
TMEM178B	 2.281715e-02
TMEM179	 8.835202e-02
TMEM179B	-2.041960e-01
TMEM18	 4.413176e-02
TMEM180	 9.131967e-03
TMEM181	 2.774790e-02
TMEM182	 3.148509e-01
TMEM183A	 8.726712e-02
TMEM184A	-3.105140e-01
TMEM184B	 8.424131e-02
TMEM184C	 6.661873e-02
TMEM185A	 6.730706e-02
TMEM185B	-8.919400e-02
TMEM186	 4.868817e-02
TMEM187	 2.284243e-01
TMEM189	 6.422073e-02
TMEM19	 1.266391e-01
TMEM190	 2.918657e-02
TMEM191B	-2.038992e-01
TMEM191C	 4.307981e-02
TMEM192	-2.706761e-02
TMEM194A	 1.586452e-01
TMEM194B	 6.514866e-02
TMEM196	 3.198331e-01
TMEM198	 1.830383e-02
TMEM199	-9.577860e-01
TMEM2	 9.171553e-02
TMEM200A	 2.280120e-01
TMEM200B	 8.777026e-02
TMEM200C	-2.425530e-02
TMEM201	-1.651486e-01
TMEM202	-7.330471e-02
TMEM203	 5.658719e-02
TMEM204	 3.164042e-01
TMEM205	 2.375589e-01
TMEM206	 2.050064e-02
TMEM207	 2.449847e-01
TMEM208	-2.772197e-01
TMEM209	-1.686229e-01
TMEM211	 3.132365e-02
TMEM212	 7.374617e-03
TMEM213	-1.608288e-02
TMEM214	 1.080037e-01
TMEM215	 2.913998e-02
TMEM216	 3.582495e-02
TMEM217	-5.340243e-02
TMEM218	-2.795695e-01
TMEM219	 5.542576e-02
TMEM220	 4.635428e-02
TMEM221	 1.968046e-01
TMEM222	 2.490771e-02
TMEM223	-3.696894e-02
TMEM225	-8.286070e-02
TMEM229A	 1.005408e-01
TMEM229B	 2.033686e-01
TMEM230	-3.360137e-01
TMEM231	-7.964194e-02
TMEM232	 5.945288e-02
TMEM233	 2.143296e-01
TMEM234	 1.535358e-01
TMEM235	 6.027126e-02
TMEM236	 9.566017e-02
TMEM237	-1.214136e-01
TMEM238	-3.004396e-01
TMEM239	-1.808463e-01
TMEM240	-1.690393e-01
TMEM241	 4.863172e-02
TMEM242	-2.933027e-01
TMEM243	 1.485540e-01
TMEM244	 1.325564e-01
TMEM245	 1.955261e-01
TMEM246	 2.349297e-02
TMEM247	 7.716995e-02
TMEM248	-1.967889e-01
TMEM249	 1.621337e-01
TMEM25	 1.933829e-01
TMEM251	 1.457246e-02
TMEM252	 2.411350e-01
TMEM253	 2.268776e-01
TMEM254	 1.438133e-01
TMEM255A	 7.067082e-02
TMEM255B	 1.592055e-01
TMEM256	 2.183193e-01
TMEM257	-8.030851e-03
TMEM258	-6.300058e-01
TMEM259	-9.066032e-02
TMEM26	 1.771079e-01
TMEM260	 3.093633e-01
TMEM261	-9.513184e-02
TMEM27	 2.526513e-01
TMEM30A	-7.528360e-02
TMEM30B	 5.864143e-02
TMEM31	-8.083829e-02
TMEM33	-5.271914e-03
TMEM35	 5.656138e-02
TMEM37	-5.857203e-02
TMEM38A	-1.713108e-01
TMEM38B	 1.361019e-01
TMEM39A	-1.143785e-01
TMEM39B	 7.234556e-02
TMEM40	-1.286826e-01
TMEM41A	-6.927441e-03
TMEM41B	-5.648441e-01
TMEM42	 1.072587e-01
TMEM43	 3.994720e-02
TMEM44	 1.163208e-01
TMEM45A	 1.212284e-01
TMEM45B	-1.197469e-02
TMEM47	 1.765398e-01
TMEM48	-8.246261e-01
TMEM5	 1.353964e-01
TMEM50A	 2.216255e-02
TMEM50B	 1.078022e-01
TMEM51	 1.189576e-01
TMEM52	-9.068836e-02
TMEM52B	-4.018537e-02
TMEM53	-1.815913e-01
TMEM54	 1.541297e-01
TMEM55A	-1.363944e-01
TMEM55B	 3.395539e-01
TMEM56	 2.294870e-01
TMEM56-RWDD3	 5.059620e-02
TMEM57	 1.171688e-01
TMEM59	 5.885558e-02
TMEM59L	-2.253625e-01
TMEM60	-8.011335e-02
TMEM61	 3.274367e-01
TMEM62	-2.028097e-02
TMEM63A	 1.471731e-01
TMEM63B	 1.533114e-01
TMEM63C	 3.668600e-01
TMEM64	-7.155500e-02
TMEM65	 1.331638e-01
TMEM66	 3.924794e-02
TMEM67	 2.017966e-01
TMEM68	 2.331317e-01
TMEM69	 1.285608e-01
TMEM70	-1.434517e-01
TMEM71	 1.518291e-01
TMEM72	 2.266667e-02
TMEM74	 2.037845e-01
TMEM74B	-3.889506e-02
TMEM79	-1.438915e-01
TMEM81	 1.732205e-01
TMEM82	 1.726003e-02
TMEM86A	 1.067559e-01
TMEM86B	 1.085728e-01
TMEM87A	 1.131285e-01
TMEM87B	 1.311540e-01
TMEM88	 1.907023e-01
TMEM88B	 2.206933e-01
TMEM89	 1.468057e-01
TMEM8A	 2.115279e-01
TMEM8B	-1.962659e-02
TMEM8C	 3.230788e-01
TMEM9	-8.032760e-02
TMEM91	-9.526185e-02
TMEM92	 2.338583e-02
TMEM95	 1.821011e-01
TMEM97	-9.031335e-02
TMEM98	 1.675582e-01
TMEM99	 1.595140e-01
TMEM9B	-8.372125e-02
TMF1	 3.825889e-02
TMIE	-3.314585e-02
TMIGD1	 1.623655e-01
TMIGD2	-4.941732e-02
TMLHE	 1.683378e-01
TMOD1	 5.919701e-02
TMOD2	-2.247760e-02
TMOD3	 2.777154e-01
TMOD4	-4.328493e-02
TMPO	 1.572911e-01
TMPPE	-2.308771e-02
TMPRSS11A	 1.160315e-01
TMPRSS11B	-1.115924e-01
TMPRSS11D	-1.058154e-01
TMPRSS11E	 4.683699e-02
TMPRSS11F	 1.199866e-01
TMPRSS12	 2.386602e-01
TMPRSS13	 1.288269e-01
TMPRSS15	 2.287714e-01
TMPRSS2	 1.097906e-01
TMPRSS3	-2.199807e-01
TMPRSS4	 1.707551e-01
TMPRSS5	 1.969149e-01
TMPRSS6	 1.687567e-01
TMPRSS7	-7.197561e-02
TMPRSS9	-5.165150e-02
TMSB10	 8.396139e-02
TMSB15A	 1.814408e-01
TMSB15B	 2.458294e-01
TMSB4X	-1.366776e-01
TMSB4Y	-2.141439e-01
TMTC1	 2.817876e-01
TMTC2	 4.896215e-02
TMTC3	 1.573348e-01
TMTC4	 2.981282e-01
TMUB1	 6.210786e-03
TMUB2	 5.974120e-02
TMX1	-1.666156e-01
TMX2	 8.170066e-02
TMX3	 2.817331e-01
TMX4	 3.166187e-01
TNC	-3.806619e-02
TNF	 1.261148e-01
TNFAIP1	-8.042264e-02
TNFAIP2	 7.993859e-02
TNFAIP3	 2.873496e-01
TNFAIP6	 6.127008e-02
TNFAIP8	-6.735489e-02
TNFAIP8L1	-1.601882e-01
TNFAIP8L2	-1.674760e-01
TNFAIP8L2-SCNM1	-5.480097e-02
TNFAIP8L3	-8.072110e-02
TNFRSF10A	 2.721778e-03
TNFRSF10B	-2.117679e-02
TNFRSF10C	-3.681992e-02
TNFRSF10D	-1.869134e-01
TNFRSF11A	-1.036227e-01
TNFRSF11B	 1.101562e-01
TNFRSF12A	-7.138122e-02
TNFRSF13B	-1.430218e-01
TNFRSF13C	-8.123204e-01
TNFRSF14	-2.322518e-01
TNFRSF17	 2.320202e-02
TNFRSF18	 5.958275e-03
TNFRSF19	 1.906143e-01
TNFRSF1A	 3.612261e-02
TNFRSF1B	 2.100176e-01
TNFRSF21	-1.925449e-01
TNFRSF25	 8.521050e-02
TNFRSF4	 3.377211e-02
TNFRSF6B	 1.513965e-01
TNFRSF8	 1.645898e-01
TNFRSF9	 1.787246e-01
TNFSF10	-2.075017e-02
TNFSF11	 3.915332e-02
TNFSF12	 2.280761e-01
TNFSF12-TNFSF13	 2.259421e-01
TNFSF13	 9.320328e-02
TNFSF13B	 1.394704e-01
TNFSF14	 5.310124e-02
TNFSF15	 2.070674e-02
TNFSF18	 4.946238e-02
TNFSF4	 2.755134e-01
TNFSF8	 3.383596e-02
TNFSF9	 1.685658e-01
TNIK	-7.671361e-03
TNIP1	 3.694814e-02
TNIP2	 1.051310e-01
TNIP3	 2.911335e-01
TNK1	 1.319245e-01
TNK2	-8.386322e-02
TNKS	 2.863278e-01
TNKS1BP1	-1.178083e-01
TNKS2	 2.924296e-01
TNMD	 2.749104e-01
TNN	 1.590885e-01
TNNC1	-4.370017e-02
TNNC2	 5.145878e-02
TNNI1	 5.498595e-02
TNNI2	 2.282837e-01
TNNI3	-4.238918e-02
TNNI3K	 3.150985e-01
TNNT1	 2.564925e-02
TNNT2	-1.609805e-01
TNNT3	 8.478311e-02
TNP1	 2.452689e-01
TNP2	 4.235582e-02
TNPO1	-2.695639e-01
TNPO2	 1.568188e-02
TNPO3	-1.025361e+00
TNR	-1.224596e-01
TNRC18	-1.017996e-01
TNRC6A	 1.627603e-01
TNRC6B	 6.205916e-01
TNRC6C	 1.548869e-02
TNS1	 1.264635e-01
TNS3	 6.267861e-02
TNS4	 9.745444e-02
TNXB	-1.928203e-02
TOB1	 2.370472e-01
TOB2	 1.835102e-01
TOE1	-6.508390e-01
TOLLIP	-6.601559e-02
TOM1	-7.824005e-02
TOM1L1	 2.144885e-01
TOM1L2	-1.088412e-02
TOMM20	-1.281494e+00
TOMM20L	 1.894913e-01
TOMM22	-1.110427e+00
TOMM34	 1.504010e-02
TOMM40	-7.062836e-01
TOMM40L	 8.103540e-02
TOMM5	 3.377762e-01
TOMM6	 2.124021e-01
TOMM7	 2.140034e-01
TOMM70A	-6.736120e-01
TONSL	-2.425136e-01
TOP1	 5.155748e-02
TOP1MT	-1.481548e-01
TOP2A	-1.007154e+00
TOP2B	 1.013535e-02
TOP3A	-4.593833e-01
TOP3B	 1.074118e-01
TOPAZ1	-4.254713e-02
TOPBP1	-2.253614e-01
TOPORS	 6.530575e-02
TOR1A	 1.309572e-01
TOR1AIP1	 5.343336e-02
TOR1AIP2	 9.717349e-02
TOR1B	-8.829644e-02
TOR2A	-6.625826e-02
TOR3A	 6.353717e-02
TOR4A	-1.073982e-01
TOX	 5.920579e-02
TOX2	 2.593169e-01
TOX3	 1.243659e-01
TOX4	-1.219407e-01
TP53	 1.896492e-01
TP53AIP1	-1.569114e-01
TP53BP1	-1.025250e-01
TP53BP2	 2.870468e-01
TP53I11	 1.857870e-01
TP53I13	-8.129074e-02
TP53I3	-1.515942e-02
TP53INP1	 1.954770e-01
TP53INP2	-1.778981e-01
TP53RK	-1.323146e+00
TP53TG3	-2.903681e-01
TP53TG3B	 1.044483e-01
TP53TG3D	-1.006791e-02
TP53TG5	 4.018445e-02
TP63	 3.712620e-01
TP73	 1.815276e-01
TPBG	-7.775667e-02
TPBGL	-1.629540e-01
TPCN1	 3.365209e-01
TPCN2	 2.773509e-01
TPD52	 5.125011e-02
TPD52L1	 1.259204e-01
TPD52L2	-1.672430e-01
TPD52L3	 6.783512e-02
TPGS1	 1.947576e-01
TPGS2	-8.803620e-02
TPH1	-8.316318e-02
TPH2	 6.920706e-02
TPI1	-5.962115e-01
TPK1	 9.396927e-02
TPM1	 8.780842e-02
TPM2	 1.628293e-01
TPM3	-5.089526e-01
TPM4	 1.242236e-01
TPMT	 3.185027e-01
TPO	 5.681312e-02
TPP1	 2.289747e-01
TPP2	 2.741742e-01
TPPP	-5.618671e-02
TPPP2	 5.511395e-02
TPPP3	-1.889487e-02
TPR	-4.345010e-01
TPRA1	 1.621050e-01
TPRG1	 1.398635e-01
TPRG1L	-2.334599e-02
TPRKB	-3.346533e-01
TPRN	 1.630413e-01
TPRX1	-3.611953e-02
TPSAB1	-8.004266e-02
TPSD1	-6.855078e-03
TPSG1	-4.627076e-02
TPST1	-8.875486e-02
TPST2	 1.354195e-01
TPT1	-7.312238e-01
TPTE	-9.878570e-02
TPTE2	 3.670842e-01
TPX2	-1.164809e+00
TRA2A	 2.848799e-02
TRA2B	-2.475839e-01
TRABD	 3.258778e-02
TRABD2A	 2.148661e-01
TRABD2B	 7.498752e-02
TRADD	 3.018751e-01
TRAF1	 1.008409e-01
TRAF2	 1.930017e-02
TRAF3	 1.411194e-01
TRAF3IP1	 1.197300e-01
TRAF3IP2	 7.446625e-03
TRAF3IP3	 6.551509e-02
TRAF4	 3.041511e-01
TRAF5	 1.334311e-01
TRAF6	-5.747135e-02
TRAF7	 2.516360e-01
TRAFD1	 2.388501e-01
TRAIP	-6.985880e-01
TRAK1	 3.496046e-02
TRAK2	 1.681507e-02
TRAM1	 1.096757e-01
TRAM1L1	 9.013043e-03
TRAM2	-1.598919e-01
TRANK1	 1.079886e-01
TRAP1	-1.081440e-01
TRAPPC1	-1.485217e+00
TRAPPC10	-8.069098e-02
TRAPPC11	-8.153899e-01
TRAPPC12	-1.377574e-01
TRAPPC13	-1.948593e-01
TRAPPC2	-6.676545e-01
TRAPPC2L	 5.983270e-02
TRAPPC3	-8.069945e-01
TRAPPC3L	 8.714439e-02
TRAPPC4	-7.024318e-01
TRAPPC5	-3.977618e-01
TRAPPC6A	-6.869292e-02
TRAPPC6B	 2.269857e-01
TRAPPC8	-1.154064e+00
TRAPPC9	-4.509266e-01
TRAT1	 3.098341e-01
TRDMT1	 1.140666e-01
TRDN	 1.239089e-01
TREH	-2.987681e-02
TREM1	 5.596110e-03
TREM2	-2.092116e-01
TREML1	 1.053535e-01
TREML2	 1.362579e-01
TREML4	 2.249797e-01
TRERF1	 1.334989e-01
TREX1	 4.985144e-02
TREX2	-3.264718e-02
TRH	 1.201178e-01
TRHDE	 2.154343e-02
TRHR	 1.646801e-01
TRIAP1	-7.782072e-01
TRIB1	-3.236954e-01
TRIB2	 2.281923e-01
TRIB3	-9.408145e-03
TRIL	 6.989675e-02
TRIM10	 2.092274e-01
TRIM11	 7.415911e-02
TRIM13	 1.731098e-02
TRIM14	-2.824995e-01
TRIM15	-4.611408e-02
TRIM16	-1.825153e-01
TRIM16L	 1.231570e-01
TRIM17	 1.722466e-01
TRIM2	 2.249173e-02
TRIM21	-2.264029e-02
TRIM22	-2.547014e-03
TRIM23	 4.606514e-02
TRIM24	-5.280014e-02
TRIM25	 9.128954e-02
TRIM26	 3.331497e-01
TRIM27	-9.924298e-02
TRIM28	-8.724860e-02
TRIM29	 1.042922e-01
TRIM3	 1.322508e-01
TRIM31	 2.134050e-01
TRIM32	 5.744026e-02
TRIM33	 5.220963e-02
TRIM34	 2.971378e-02
TRIM35	 1.129597e-01
TRIM36	 7.079741e-02
TRIM37	-5.358319e-01
TRIM38	-1.102534e-03
TRIM39	-6.325872e-02
TRIM39-RPP21	 3.328231e-01
TRIM4	 1.976153e-02
TRIM40	 2.407644e-01
TRIM41	 1.347393e-01
TRIM42	 1.556581e-01
TRIM43	-2.157561e-01
TRIM43B	 1.459615e-01
TRIM44	-7.382197e-02
TRIM45	 2.307573e-01
TRIM46	-1.434685e-01
TRIM47	 8.336737e-02
TRIM48	-2.643577e-01
TRIM49	-1.513905e-01
TRIM49B	-8.611830e-01
TRIM49D1	-5.833428e-01
TRIM5	 1.390228e-01
TRIM50	 2.035719e-01
TRIM52	-6.544359e-02
TRIM54	 5.571177e-03
TRIM55	 1.285546e-03
TRIM56	 5.850680e-02
TRIM58	 1.513746e-01
TRIM59	 1.070826e-01
TRIM6	 9.394770e-02
TRIM6-TRIM34	 4.817084e-03
TRIM60	 1.515587e-01
TRIM61	-4.262643e-01
TRIM62	 2.776770e-01
TRIM63	 1.742919e-01
TRIM64	-4.243421e-01
TRIM64B	-9.195407e-02
TRIM64C	-7.970447e-02
TRIM65	-4.148823e-02
TRIM67	 7.790457e-02
TRIM68	 1.127509e-01
TRIM69	 1.997616e-01
TRIM7	 2.298869e-01
TRIM71	 1.581088e-01
TRIM72	 3.723809e-01
TRIM73	-2.597313e-01
TRIM74	-2.861006e-01
TRIM77	 6.939356e-02
TRIM8	 1.664852e-01
TRIM9	 1.388357e-01
TRIML1	-1.252790e-01
TRIML2	 2.441461e-02
TRIO	-8.335214e-02
TRIOBP	-1.421151e-01
TRIP10	-8.476314e-02
TRIP11	 1.624702e-01
TRIP12	 4.730136e-02
TRIP13	-3.153197e-01
TRIP4	 1.826861e-01
TRIP6	 1.531079e-01
TRIQK	 1.542352e-01
TRIT1	 1.706980e-01
TRMT1	 1.375260e-01
TRMT10A	-1.622914e-01
TRMT10B	 2.272028e-01
TRMT10C	-2.998093e-01
TRMT11	 3.142131e-01
TRMT112	-1.242794e+00
TRMT12	-1.767121e-01
TRMT13	-1.870184e-01
TRMT1L	 1.612195e-01
TRMT2A	 9.349544e-02
TRMT2B	 9.188118e-02
TRMT44	-8.006362e-02
TRMT5	-1.075159e+00
TRMT6	-6.315946e-01
TRMT61A	-5.358072e-01
TRMT61B	 6.064481e-02
TRMU	-8.795759e-02
TRNAU1AP	-3.872937e-01
TRNP1	 9.096505e-02
TRNT1	-5.297084e-01
TRO	-3.737593e-02
TROAP	 4.515230e-02
TROVE2	-5.943182e-02
TRPA1	 6.587632e-02
TRPC1	 1.627779e-01
TRPC3	 3.145427e-02
TRPC4	 1.080797e-01
TRPC4AP	 3.774755e-02
TRPC5	-1.746326e-01
TRPC5OS	 1.602988e-01
TRPC6	-1.340272e-01
TRPC7	 2.015419e-01
TRPM1	 1.696745e-01
TRPM2	 2.212989e-01
TRPM3	-6.108018e-02
TRPM4	 1.854422e-01
TRPM5	-1.188171e-01
TRPM6	 2.567081e-01
TRPM7	 7.333594e-02
TRPM8	 8.494857e-02
TRPS1	-1.781386e-01
TRPT1	 2.711072e-01
TRPV1	 4.372170e-01
TRPV2	-1.133418e-01
TRPV3	 3.139781e-01
TRPV4	 4.234113e-02
TRPV5	-1.005982e-01
TRPV6	 9.477106e-02
TRRAP	-2.537649e-01
TRUB1	-1.127091e-01
TRUB2	-2.930714e-01
TSACC	-1.728354e-01
TSC1	 1.032491e-02
TSC2	 1.963497e-01
TSC22D1	 2.355700e-02
TSC22D2	 5.400927e-02
TSC22D3	-3.745144e-02
TSC22D4	 1.901421e-01
TSEN15	-1.200777e-01
TSEN2	-6.014939e-01
TSEN34	-5.735310e-01
TSEN54	-1.046049e+00
TSFM	-2.762289e-01
TSG101	-8.715630e-01
TSGA10	 1.541513e-01
TSGA10IP	 4.203627e-03
TSGA13	 1.236396e-01
TSHB	 5.106054e-04
TSHR	 6.852154e-02
TSHZ1	-7.181954e-03
TSHZ2	 1.060772e-01
TSHZ3	 2.277613e-01
TSKS	 3.787803e-02
TSKU	 1.559708e-01
TSLP	-2.354717e-01
TSN	 1.546786e-01
TSNARE1	 1.901870e-01
TSNAX	 1.982219e-01
TSNAXIP1	 2.165129e-02
TSPAN1	 5.857080e-02
TSPAN11	-1.609739e-01
TSPAN12	 2.874667e-01
TSPAN13	-3.303003e-02
TSPAN14	-6.706068e-02
TSPAN15	 3.592787e-02
TSPAN16	 1.065290e-01
TSPAN17	-8.160640e-02
TSPAN18	 3.093326e-02
TSPAN19	 8.386437e-02
TSPAN2	 1.688158e-01
TSPAN3	 4.997485e-02
TSPAN31	-1.800406e-02
TSPAN32	 8.048001e-02
TSPAN33	-2.813351e-02
TSPAN4	 1.580140e-03
TSPAN5	 1.641293e-01
TSPAN6	-7.173517e-02
TSPAN7	 1.508062e-01
TSPAN8	 7.324186e-02
TSPAN9	-1.970416e-01
TSPEAR	 2.135068e-01
TSPO	 6.937183e-02
TSPO2	 1.096235e-01
TSPY1	 1.000923e-01
TSPY2	 1.145548e-01
TSPY3	 1.072985e-01
TSPY8	 2.741216e-01
TSPYL1	 1.853823e-02
TSPYL2	-3.576113e-02
TSPYL4	 1.991676e-01
TSPYL5	 4.483739e-02
TSPYL6	 7.468930e-02
TSR1	-1.087454e+00
TSR2	-7.872973e-01
TSR3	-1.324112e-01
TSSC1	-3.512358e-01
TSSC4	 2.827266e-01
TSSK1B	 5.350883e-02
TSSK2	-2.434907e-01
TSSK3	 2.751811e-01
TSSK4	 2.702304e-02
TSSK6	-3.432636e-03
TST	 1.511597e-01
TSTA3	-1.915601e-01
TSTD1	-1.858088e-01
TSTD2	-2.076628e-02
TSTD3	-9.681323e-02
TTBK1	 9.379444e-02
TTBK2	 1.349438e-01
TTC1	-6.248805e-01
TTC12	 2.885141e-01
TTC13	-5.414778e-02
TTC14	-1.289721e-01
TTC16	 3.584895e-01
TTC17	-2.360437e-02
TTC18	 3.922878e-01
TTC19	-9.942268e-02
TTC21A	-1.040919e-01
TTC21B	 1.173019e-01
TTC22	 1.462044e-01
TTC23	 1.481961e-01
TTC23L	 7.640912e-04
TTC24	-3.546586e-02
TTC25	 2.718249e-02
TTC26	 1.898671e-01
TTC27	-7.371496e-01
TTC28	-1.709884e-01
TTC29	 1.446993e-01
TTC3	 1.258096e-01
TTC30A	-8.745570e-02
TTC30B	-7.555296e-02
TTC31	 3.283339e-02
TTC32	-1.667338e-01
TTC33	-1.028041e-01
TTC34	 8.986460e-02
TTC36	-8.830946e-02
TTC37	-1.858260e-01
TTC38	 8.793516e-02
TTC39A	 1.838422e-01
TTC39B	 1.238465e-01
TTC39C	 8.036784e-02
TTC4	-3.181837e-01
TTC40	 1.576636e-01
TTC5	 9.682490e-02
TTC7A	-3.937440e-01
TTC7B	-3.030558e-02
TTC8	 1.270077e-01
TTC9	 8.608072e-02
TTC9B	 3.490152e-02
TTC9C	-8.696618e-02
TTF1	-7.181703e-01
TTF2	-1.489603e-01
TTI1	-5.992833e-01
TTI2	-8.121918e-01
TTK	-3.038482e-01
TTL	 8.487678e-02
TTLL1	 6.716325e-02
TTLL10	 7.880332e-02
TTLL11	 2.523722e-02
TTLL12	 4.385272e-02
TTLL2	-2.071913e-02
TTLL3	 4.136572e-02
TTLL4	 1.236802e-02
TTLL5	 7.907950e-03
TTLL6	-4.218594e-02
TTLL7	 1.906341e-01
TTLL9	 2.031050e-01
TTN	 4.885868e-02
TTPA	 1.234197e-02
TTPAL	-2.338927e-02
TTR	 8.133983e-02
TTYH1	-2.974690e-01
TTYH2	 3.558021e-02
TTYH3	 2.115390e-02
TUB	 1.636232e-01
TUBA1A	-2.114783e-01
TUBA1B	-5.133935e-01
TUBA1C	-3.377895e-01
TUBA3C	 5.987650e-02
