Gene	HT-29
SH3BGR	 2.273842e-01
SH3BGRL	 1.761374e-01
SH3BGRL2	 2.211160e-01
SH3BGRL3	 3.128667e-01
SH3BP1	 1.706043e-01
SH3BP2	 3.888802e-01
SH3BP4	 2.196419e-01
SH3BP5	 2.255907e-01
SH3BP5L	-5.406959e-02
SH3D19	 2.018646e-01
SH3D21	 3.437577e-01
SH3GL1	 2.142167e-01
SH3GL2	 2.990552e-01
SH3GL3	 3.465804e-01
SH3GLB1	 1.667231e-01
SH3GLB2	-2.150731e-01
SH3KBP1	 1.225537e-01
SH3PXD2A	-1.296430e-01
SH3PXD2B	 5.366889e-02
SH3RF1	 3.643334e-01
SH3RF2	 2.175716e-01
SH3RF3	 5.877298e-01
SH3TC1	 3.943047e-01
SH3TC2	 2.477572e-02
SH3YL1	 2.269339e-01
SHANK1	-8.164375e-02
SHANK2	 1.757913e-01
SHANK3	-2.339819e-03
SHARPIN	 3.199962e-01
SHB	 3.036870e-01
SHBG	 5.688746e-01
SHC1	 1.900179e-02
SHC2	 3.193190e-01
SHC3	 4.890714e-03
SHC4	 2.522614e-01
SHCBP1	-2.428365e-01
SHCBP1L	 3.311820e-01
SHD	 5.934223e-01
SHE	 1.461138e-01
SHF	 4.061301e-01
SHFL	 4.163724e-01
SHH	 1.972790e-01
SHISA2	 2.016953e-01
SHISA3	 1.547619e-01
SHISA4	 1.011652e-01
SHISA5	 4.472131e-01
SHISA6	 2.548148e-01
SHISA7	 6.393932e-02
SHISA8	-1.670685e-01
SHISA9	 4.085149e-01
SHISAL1	 4.389631e-01
SHISAL2A	 3.615818e-01
SHISAL2B	 2.064613e-01
SHKBP1	 3.332765e-01
SHLD1	 2.893689e-01
SHLD2	 2.117419e-01
SHLD3	-9.885803e-02
SHMT1	 1.256027e-01
SHMT2	 2.609778e-01
SHOC1	 3.001724e-01
SHOC2	 2.557846e-02
SHOX	 7.059160e-03
SHOX2	 1.844422e-01
SHPK	 4.417145e-01
SHPRH	-7.685762e-02
SHQ1	-3.523466e-01
SHROOM1	 1.523447e-01
SHROOM2	-1.189240e-01
SHROOM3	-1.334911e-01
SHROOM4	 2.148145e-01
SHTN1	 2.861695e-01
SI	 3.147777e-02
SIAE	 3.726567e-01
SIAH1	 5.463691e-01
SIAH2	 8.389507e-02
SIAH3	 2.727668e-01
SIDT1	 1.035111e-01
SIDT2	 8.990239e-03
SIGIRR	 8.964790e-02
SIGLEC1	 2.160122e-01
SIGLEC10	 1.912007e-01
SIGLEC11	 2.355509e-01
SIGLEC12	 2.723483e-01
SIGLEC14	 2.733947e-01
SIGLEC15	-4.827399e-03
SIGLEC5	 3.360475e-01
SIGLEC6	 5.580550e-02
SIGLEC7	-9.951129e-02
SIGLEC8	-1.194703e-01
SIGLEC9	-1.336425e-01
SIGLECL1	 1.962578e-01
SIGMAR1	 1.078671e-01
SIK1	-3.007011e-01
SIK2	-2.004614e-01
SIK3	-3.638529e-02
SIKE1	-4.503384e-01
SIL1	 1.714545e-02
SIM1	 7.543302e-02
SIM2	 2.032330e-01
SIMC1	 1.009170e-01
SIN3A	-2.834544e+00
SIN3B	-3.897930e-02
SINHCAF	-6.367154e-01
SIPA1	 7.794736e-02
SIPA1L1	 2.324261e-01
SIPA1L2	-3.759821e-02
SIPA1L3	 2.005484e-01
SIRPA	 3.736270e-01
SIRPB1	 2.113644e-01
SIRPB2	 3.409554e-02
SIRPD	 3.441905e-01
SIRPG	 2.095910e-01
SIRT1	 1.340626e-01
SIRT2	 2.917208e-01
SIRT3	 1.906056e-01
SIRT4	 6.805915e-02
SIRT5	 1.397858e-01
SIRT6	-9.773003e-02
SIRT7	 2.560306e-01
SIT1	 3.388666e-02
SIVA1	 1.616120e-01
SIX1	 2.624808e-01
SIX2	 4.458872e-01
SIX3	 3.449973e-01
SIX4	 4.135347e-01
SIX5	 2.014405e-01
SIX6	 2.104864e-01
SKA1	-1.902513e+00
SKA2	-1.820368e+00
SKA3	-7.453318e-01
SKAP1	 1.689777e-01
SKAP2	 2.394265e-01
SKI	 5.438943e-01
SKIDA1	-2.766370e-02
SKIL	-1.655278e-02
SKIV2L	 9.489948e-02
SKOR1	 1.315327e-01
SKOR2	 1.318371e-01
SKP1	-2.717616e+00
SKP2	-4.458851e-02
SLA	 3.075523e-01
SLA2	 2.167977e-01
SLAIN1	-1.949980e-02
SLAIN2	-5.606363e-02
SLAMF1	 1.586882e-01
SLAMF6	 3.267388e-01
SLAMF7	 1.492206e-01
SLAMF8	 2.625311e-01
SLAMF9	 1.312824e-01
SLBP	-2.142580e+00
SLC10A1	 4.259727e-01
SLC10A2	 1.555249e-01
SLC10A3	 2.777916e-01
SLC10A4	 3.642134e-02
SLC10A5	 5.928243e-01
SLC10A6	 2.182629e-01
SLC10A7	-5.198479e-02
SLC11A1	 1.367886e-01
SLC11A2	 2.428745e-01
SLC12A1	 3.338393e-01
SLC12A2	 1.652575e-01
SLC12A3	 1.381238e-01
SLC12A4	 1.975383e-01
SLC12A5	 1.054238e-01
SLC12A6	 3.281734e-01
SLC12A7	 2.438296e-02
SLC12A8	 2.748301e-01
SLC12A9	 3.331252e-02
SLC13A1	-2.371312e-02
SLC13A2	-6.245600e-01
SLC13A3	 1.173345e-01
SLC13A4	 2.794858e-01
SLC13A5	 1.725935e-01
SLC14A1	 3.913711e-01
SLC14A2	 9.638355e-02
SLC15A1	 2.364575e-01
SLC15A2	 1.585957e-01
SLC15A3	 1.176226e-01
SLC15A4	 3.251308e-01
SLC15A5	 4.800929e-01
SLC16A1	 2.348678e-01
SLC16A10	 3.539782e-01
SLC16A11	 1.107125e-01
SLC16A12	 3.500500e-02
SLC16A13	 7.239041e-01
SLC16A14	-2.434083e-01
SLC16A2	 1.819166e-01
SLC16A3	-1.499314e-02
SLC16A4	 2.178352e-02
SLC16A5	 4.045111e-01
SLC16A6	 2.726263e-01
SLC16A7	 9.179614e-02
SLC16A8	 5.796622e-03
SLC16A9	 2.355346e-01
SLC17A1	 6.510412e-02
SLC17A2	 2.628604e-01
SLC17A3	 2.702277e-01
SLC17A4	 1.880009e-01
SLC17A5	 8.001500e-02
SLC17A6	 2.430009e-01
SLC17A7	 1.078689e-01
SLC17A8	 4.741413e-02
SLC17A9	 2.293230e-01
SLC18A1	 5.516681e-03
SLC18A2	 9.556910e-02
SLC18A3	 5.394053e-02
SLC18B1	 3.876319e-02
SLC19A1	-1.853762e-01
SLC19A2	 1.798548e-01
SLC19A3	 1.962600e-01
SLC1A1	-2.612082e-01
SLC1A2	 5.449823e-01
SLC1A3	 2.259983e-01
SLC1A4	 5.753040e-02
SLC1A5	 2.890826e-01
SLC1A6	 4.350211e-01
SLC1A7	 2.271001e-01
SLC20A1	-3.449775e-01
SLC20A2	 3.893560e-01
SLC22A1	 1.546670e-02
SLC22A10	 4.041692e-02
SLC22A11	 1.298242e-01
SLC22A12	 3.949013e-01
SLC22A13	 1.218295e-01
SLC22A14	 9.915217e-02
SLC22A15	-1.997720e-02
SLC22A16	 2.231418e-01
SLC22A17	 1.462561e-01
SLC22A18	 6.269556e-03
SLC22A18AS	 1.039572e-01
SLC22A2	 2.402552e-01
SLC22A23	 1.033834e-01
SLC22A24	 2.822137e-01
SLC22A25	 1.212778e-01
SLC22A3	 2.677006e-01
SLC22A31	 3.810663e-01
SLC22A4	 2.107983e-01
SLC22A5	 2.399419e-01
SLC22A6	 1.798670e-01
SLC22A7	 8.014886e-02
SLC22A8	 2.767870e-01
SLC22A9	 2.234085e-01
SLC23A1	 3.588469e-01
SLC23A2	-1.642096e-01
SLC23A3	 1.601089e-01
SLC24A1	 4.794329e-01
SLC24A2	 2.532649e-01
SLC24A3	-5.876075e-02
SLC24A4	 2.084310e-01
SLC24A5	 4.814069e-01
SLC25A1	 3.776946e-01
SLC25A10	 2.914804e-02
SLC25A11	 6.443750e-01
SLC25A12	 3.677896e-01
SLC25A13	-1.558256e-02
SLC25A14	 5.527617e-01
SLC25A15	-5.401265e-02
SLC25A16	 1.640830e-01
SLC25A17	 1.853509e-01
SLC25A18	 2.408451e-01
SLC25A19	 5.898115e-02
SLC25A2	 1.531303e+00
SLC25A20	 2.344206e-01
SLC25A21	 3.578024e-01
SLC25A22	 1.685500e-01
SLC25A23	 1.959140e-01
SLC25A24	 3.425241e-01
SLC25A25	 3.724064e-01
SLC25A26	 2.881551e-01
SLC25A27	-2.128054e-01
SLC25A28	-3.415153e-01
SLC25A29	 3.863537e-01
SLC25A3	-1.462622e+00
SLC25A30	 5.110288e-01
SLC25A31	 1.599249e-01
SLC25A32	 2.494632e-01
SLC25A33	 2.855460e-01
SLC25A34	 2.435622e-01
SLC25A35	 5.550618e-01
SLC25A36	 3.106720e-01
SLC25A37	 2.147459e-02
SLC25A38	-6.515031e-02
SLC25A39	 2.838575e-01
SLC25A4	 2.856024e-01
SLC25A40	 2.899655e-01
SLC25A41	 1.043106e-01
SLC25A42	 2.625311e-02
SLC25A43	 1.369918e-01
SLC25A44	 2.921836e-01
SLC25A45	 3.111621e-02
SLC25A46	 2.773607e-01
SLC25A47	 5.616846e-02
SLC25A48	 2.333513e-01
SLC25A5	-3.648287e-01
SLC25A51	 1.103231e-01
SLC25A52	 4.212025e-01
SLC25A53	 4.133113e-01
SLC25A6	-3.228682e-01
SLC26A1	-4.100031e-02
SLC26A10	-7.408544e-02
SLC26A11	 5.531470e-01
SLC26A2	-4.393821e-01
SLC26A3	 1.534000e-01
SLC26A4	 1.759958e-01
SLC26A5	 2.147890e-01
SLC26A6	 3.714313e-01
SLC26A7	 2.590873e-01
SLC26A8	 2.534579e-01
SLC26A9	 8.362082e-02
SLC27A1	 1.801421e-01
SLC27A2	 2.108591e-01
SLC27A3	 7.449247e-02
SLC27A4	-1.070702e-01
SLC27A5	 1.335024e-01
SLC27A6	 3.615598e-01
SLC28A1	 2.321962e-01
SLC28A2	 4.604787e-01
SLC28A3	 3.354560e-01
SLC29A1	 1.843904e-01
SLC29A2	-1.420570e-01
SLC29A3	 2.235481e-01
SLC29A4	 2.195698e-01
SLC2A1	-2.657936e-01
SLC2A10	 1.859119e-01
SLC2A11	 5.367362e-02
SLC2A12	 3.096454e-01
SLC2A13	 3.000556e-02
SLC2A14	-1.721822e-01
SLC2A2	 2.241126e-01
SLC2A3	-1.306208e-02
SLC2A4	 4.577457e-01
SLC2A4RG	 3.596882e-01
SLC2A5	 2.564575e-02
SLC2A6	 4.876884e-02
SLC2A7	 2.119269e-01
SLC2A8	 1.890684e-01
SLC2A9	 3.583982e-01
SLC30A1	 1.732515e-01
SLC30A10	 1.108466e-01
SLC30A2	 2.204249e-01
SLC30A3	 4.122078e-01
SLC30A4	 1.833434e-01
SLC30A5	 2.541267e-01
SLC30A6	 7.019524e-02
SLC30A7	 3.047196e-01
SLC30A8	 2.465195e-01
SLC30A9	-8.237438e-03
SLC31A1	-6.476129e-02
SLC31A2	 2.359496e-01
SLC32A1	 2.299170e-01
SLC33A1	-1.823687e-01
SLC34A1	 1.419585e-01
SLC34A2	-9.443148e-02
SLC34A3	-4.013064e-02
SLC35A1	 4.529953e-02
SLC35A2	-1.008041e-02
SLC35A3	 2.401403e-01
SLC35A4	 5.211064e-01
SLC35A5	 1.196808e-01
SLC35B1	-1.196169e+00
SLC35B2	-1.306786e-01
SLC35B3	 4.778128e-01
SLC35B4	 2.058409e-01
SLC35C1	 2.569799e-01
SLC35C2	 6.160274e-02
SLC35D1	 1.655626e-01
SLC35D2	 1.437937e-01
SLC35D3	 4.643235e-02
SLC35E1	 1.052453e-01
SLC35E2A	 1.840850e-01
SLC35E2B	 3.262637e-01
SLC35E3	 3.964022e-01
SLC35E4	 8.412264e-03
SLC35F1	 3.492505e-01
SLC35F2	 1.682849e-01
SLC35F3	 2.861057e-01
SLC35F4	 2.050646e-01
SLC35F5	 5.169859e-01
SLC35F6	 2.495495e-01
SLC35G1	 6.221889e-02
SLC35G2	 5.738452e-01
SLC35G3	-4.060405e-02
SLC35G4	 9.546762e-02
SLC35G5	 1.109504e-03
SLC35G6	 7.262070e-01
SLC36A1	 2.093941e-01
SLC36A2	 3.242737e-01
SLC36A3	 3.573038e-01
SLC36A4	 9.999375e-02
SLC37A1	 3.090497e-01
SLC37A2	 2.811368e-01
SLC37A3	 1.249897e-01
SLC37A4	 4.289001e-01
SLC38A1	-5.176558e-02
SLC38A10	 2.385933e-02
SLC38A11	 8.224428e-02
SLC38A2	-9.101181e-01
SLC38A3	 4.010034e-02
SLC38A4	 2.067804e-01
SLC38A5	 3.084976e-01
SLC38A6	 1.812559e-01
SLC38A7	 1.396616e-01
SLC38A8	 2.102053e-01
SLC38A9	 3.019045e-01
SLC39A1	 1.225302e-01
SLC39A10	-6.619386e-01
SLC39A11	 3.354778e-01
SLC39A12	 7.783131e-01
SLC39A13	 4.447120e-01
SLC39A14	 8.039786e-02
SLC39A2	-2.144937e-02
SLC39A3	 2.441232e-01
SLC39A4	 1.840630e-01
SLC39A5	 1.553333e-01
SLC39A6	 3.393975e-01
SLC39A7	-2.839543e+00
SLC39A8	-4.783631e-02
SLC39A9	 3.661156e-01
SLC3A1	 3.431058e-01
SLC3A2	-2.837775e-01
SLC40A1	 1.193946e-01
SLC41A1	 2.451362e-01
SLC41A2	 2.813394e-01
SLC41A3	 3.184500e-02
SLC43A1	 2.160555e-01
SLC43A2	 5.686889e-01
SLC43A3	 3.161321e-01
SLC44A1	 8.731537e-02
SLC44A2	 5.797450e-01
SLC44A3	 2.040779e-01
SLC44A4	 2.572162e-01
SLC44A5	 2.735614e-01
SLC45A1	 5.148570e-01
SLC45A2	 2.604325e-01
SLC45A3	 3.051285e-01
SLC45A4	 5.052744e-01
SLC46A1	 2.508533e-01
SLC46A2	 1.031344e-02
SLC46A3	 2.498650e-01
SLC47A1	 3.247399e-01
SLC47A2	 5.444874e-01
SLC48A1	 1.626169e-01
SLC49A3	 3.471291e-02
SLC49A4	 3.879606e-01
SLC4A1	 2.350993e-01
SLC4A10	 8.289456e-02
SLC4A11	 9.821803e-02
SLC4A1AP	-6.602017e-02
SLC4A2	 4.230516e-01
SLC4A3	 3.079570e-01
SLC4A4	 2.995782e-01
SLC4A5	 9.037516e-02
SLC4A7	-6.244489e-01
SLC4A8	-1.199282e-01
SLC4A9	 2.863476e-01
SLC50A1	 2.352291e-01
SLC51A	-1.798493e-02
SLC51B	 5.247825e-01
SLC52A1	 4.109073e-01
SLC52A2	 2.461544e-01
SLC52A3	 4.448287e-01
SLC5A1	 5.638292e-01
SLC5A10	 5.446792e-01
SLC5A11	 4.541621e-01
SLC5A12	 2.998091e-02
SLC5A2	 3.047859e-01
SLC5A3	 2.186172e-01
SLC5A4	 3.980633e-01
SLC5A5	-5.691208e-02
SLC5A6	 3.792917e-01
SLC5A7	 3.654109e-01
SLC5A8	 3.070183e-01
SLC5A9	 4.199940e-01
SLC66A1	 2.302964e-01
SLC66A1L	 2.579907e-01
SLC66A2	-1.730459e-01
SLC66A3	 1.655226e-01
SLC6A1	 7.948933e-02
SLC6A11	 5.702558e-01
SLC6A12	 2.224939e-01
SLC6A13	-1.700445e-01
SLC6A14	 8.981627e-02
SLC6A15	 2.800038e-01
SLC6A16	 2.848970e-01
SLC6A17	-2.705567e-01
SLC6A18	 3.016740e-01
SLC6A19	 1.516364e-01
SLC6A2	 2.860422e-01
SLC6A20	 3.752393e-02
SLC6A3	 2.675015e-01
SLC6A4	 3.432640e-01
SLC6A5	 1.814243e-01
SLC6A6	 1.445365e-01
SLC6A7	 2.189002e-01
SLC6A8	-8.606008e-02
SLC6A9	 1.950620e-01
SLC7A1	-2.631659e-01
SLC7A10	 2.033643e-01
SLC7A11	 4.456245e-01
SLC7A13	 3.596798e-01
SLC7A14	 4.502683e-01
SLC7A2	 3.010507e-01
SLC7A3	 9.231931e-02
SLC7A4	 2.230075e-01
SLC7A5	-4.776480e-01
SLC7A6	 5.442442e-01
SLC7A6OS	-7.961643e-01
SLC7A7	 4.415382e-01
SLC7A8	 1.541491e-01
SLC7A9	 4.083291e-01
SLC8A1	 2.730291e-01
SLC8A2	 1.884347e-01
SLC8A3	 2.066386e-01
SLC8B1	 3.795032e-01
SLC9A1	 8.333181e-02
SLC9A2	 1.189545e-01
SLC9A3	-6.471466e-02
SLC9A3R1	 5.839406e-01
SLC9A3R2	 6.028090e-01
SLC9A4	 1.864226e-01
SLC9A5	 2.932673e-01
SLC9A6	 1.361921e-01
SLC9A7	 2.583963e-01
SLC9A8	 4.860259e-01
SLC9A9	 5.198476e-01
SLC9B1	 4.493043e-01
SLC9B2	 5.167307e-01
SLC9C1	 3.551723e-01
SLC9C2	 3.930439e-01
SLCO1A2	 1.387965e-01
SLCO1B1	-9.225823e-02
SLCO1B3	 2.421822e-01
SLCO1B7	 1.287020e-01
SLCO1C1	 1.588251e-01
SLCO2A1	 2.417635e-01
SLCO2B1	 3.629232e-01
SLCO3A1	 2.387619e-01
SLCO4A1	 1.614258e-01
SLCO4C1	 3.171575e-01
SLCO5A1	 2.334958e-01
SLCO6A1	 3.172810e-01
SLF1	 2.722014e-02
SLF2	-1.346589e-01
SLFN11	 1.899759e-01
SLFN12	 5.953540e-02
SLFN12L	 1.534087e-01
SLFN13	 4.078322e-01
SLFN14	-1.085472e-01
SLFN5	 1.503571e-01
SLFNL1	 1.311752e-02
SLIRP	 1.455590e-01
SLIT1	 2.105908e-01
SLIT2	 4.241520e-01
SLIT3	 9.707014e-03
SLITRK1	 1.564279e-01
SLITRK2	 1.623461e-01
SLITRK3	 3.363374e-01
SLITRK4	 1.040524e-01
SLITRK5	 7.823393e-03
SLITRK6	 5.019997e-01
SLK	 3.426799e-02
SLMAP	 4.539360e-02
SLN	 2.434274e-01
SLPI	 3.628497e-01
SLTM	 2.817846e-01
SLU7	-2.750333e+00
SLURP1	 3.068835e-01
SLX1A	-1.153471e-01
SLX1B	-1.458537e-01
SLX4	-8.262764e-02
SLX4IP	 2.604050e-01
SMAD1	 3.362430e-01
SMAD2	 6.006472e-02
SMAD3	-1.013169e-01
SMAD4	 9.216747e-02
SMAD5	 2.260956e-01
SMAD6	-3.122381e-01
SMAD7	-4.986655e-02
SMAD9	 1.786148e-01
SMAGP	 1.157282e-01
SMAP1	 5.343109e-01
SMAP2	 5.564086e-02
SMARCA1	 1.798055e-01
SMARCA2	 6.931483e-02
SMARCA4	 1.735955e-01
SMARCA5	-1.303794e+00
SMARCAD1	 9.185012e-02
SMARCAL1	 3.227345e-01
SMARCB1	 1.777127e-01
SMARCC1	 3.060894e-01
SMARCC2	 4.700104e-02
SMARCD1	-4.584467e-01
SMARCD2	 3.348767e-01
SMARCD3	 3.396084e-02
SMARCE1	 2.716713e-01
SMC1A	-2.975955e+00
SMC1B	 1.963531e-01
SMC2	-3.952784e+00
SMC3	-3.081867e+00
SMC4	-4.207572e+00
SMC5	-7.023664e-01
SMC6	-1.057412e+00
SMCHD1	 2.240300e-01
SMCO1	 3.834308e-01
SMCO2	-3.589410e-02
SMCO3	 2.252976e-01
SMCO4	 1.263650e-01
SMCP	 2.613321e-01
SMCR8	 4.808094e-01
SMDT1	 8.070374e-02
SMG1	-1.885982e+00
SMG5	-1.536084e+00
SMG6	-5.780632e-01
SMG7	-7.313366e-01
SMG8	 5.509727e-02
SMG9	 2.851313e-01
SMIM1	 2.610719e-01
SMIM10	 5.719121e-02
SMIM10L1	-6.892057e-02
SMIM11A	 5.985131e-01
SMIM12	 1.749851e-01
SMIM13	 1.916848e-01
SMIM14	 1.091002e-01
SMIM15	 3.557033e-01
SMIM17	 2.966425e-02
SMIM18	-8.086323e-02
SMIM19	 2.818114e-01
SMIM2	 4.716896e-01
SMIM20	 3.524614e-01
SMIM21	 5.721833e-01
SMIM22	 4.817732e-01
SMIM23	 1.866262e-01
SMIM24	 1.425821e-01
SMIM29	 1.643128e-02
SMIM3	 2.225772e-01
SMIM4	-3.655066e-02
SMIM5	 1.808593e-01
SMIM6	 2.659169e-01
SMIM7	 1.139023e-01
SMIM8	 5.716747e-01
SMIM9	 4.966427e-01
SMKR1	 2.229072e-01
SMLR1	 2.129920e-01
SMN1	-3.385411e-01
SMN2	-1.121129e+00
SMNDC1	-8.404735e-01
SMO	 2.819460e-01
SMOC1	 2.266665e-01
SMOC2	 7.445985e-02
SMOX	 3.683213e-02
SMPD1	-9.518558e-02
SMPD2	 1.540119e-02
SMPD3	 1.062562e-01
SMPD4	 5.168643e-01
SMPDL3A	 1.777522e-01
SMPDL3B	 5.691043e-01
SMPX	-2.808377e-02
SMR3A	 5.544219e-02
SMR3B	 2.282280e-01
SMS	-2.874933e-01
SMTN	-6.585019e-02
SMTNL1	 1.921226e-01
SMTNL2	 2.942431e-01
SMU1	-4.611651e+00
SMUG1	 1.595132e-02
SMURF1	-1.375652e-01
SMURF2	 3.234920e-01
SMYD1	 4.408707e-01
SMYD2	 2.101019e-01
SMYD3	 3.577620e-01
SMYD4	 5.223915e-01
SMYD5	 1.810257e-01
SNAI1	 3.635002e-01
SNAI2	-5.157014e-02
SNAI3	 1.873444e-01
SNAP23	-2.412603e+00
SNAP25	 2.111333e-01
SNAP29	 1.139302e-01
SNAP47	-2.493788e-02
SNAP91	-5.914248e-02
SNAPC1	-2.679310e+00
SNAPC2	-3.120228e+00
SNAPC3	-9.796203e-01
SNAPC4	-3.503071e+00
SNAPC5	-1.428620e+00
SNAPIN	-1.542137e-01
SNCA	 2.770490e-01
SNCAIP	-6.649219e-02
SNCB	 1.659831e-01
SNCG	-6.168063e-02
SND1	 1.014860e-01
SNED1	 4.406101e-01
SNF8	-2.555704e+00
SNHG32	 2.750149e-01
SNIP1	-2.940370e+00
SNN	 4.831189e-01
SNORC	-3.662659e-02
SNPH	 5.378001e-01
SNRK	 1.120117e-01
SNRNP200	-4.829940e+00
SNRNP25	-3.471297e+00
SNRNP27	-1.666913e+00
SNRNP35	-2.190957e+00
SNRNP40	-4.660786e-01
SNRNP48	-7.459440e-01
SNRNP70	-1.782156e+00
SNRPA	-1.631621e-01
SNRPA1	-3.111963e+00
SNRPB	-4.025403e+00
SNRPB2	-2.212813e-01
SNRPC	-2.590645e+00
SNRPD1	-5.044109e+00
SNRPD2	-4.935695e+00
SNRPD3	-3.924212e+00
SNRPE	-2.825851e+00
SNRPF	-5.180819e+00
SNRPG	-4.263640e+00
SNRPN	 2.470189e-01
SNTA1	 1.800859e-01
SNTB1	 3.131709e-01
SNTB2	 1.535943e-01
SNTG1	-4.875732e-02
SNTG2	 2.853859e-01
SNTN	 2.156393e-01
SNU13	-2.687446e+00
SNUPN	-8.830833e-01
SNURF	 4.023089e-01
SNW1	-1.660513e+00
SNX1	 1.133154e-01
SNX10	-1.174113e-01
SNX11	 3.724487e-01
SNX12	 3.765953e-01
SNX13	 2.022187e-01
SNX14	 2.336800e-01
SNX15	 1.508944e-01
SNX16	 4.281863e-01
SNX17	 2.428727e-01
SNX18	-6.873212e-02
SNX19	-1.228251e-03
SNX2	 4.602288e-01
SNX20	 6.147369e-02
SNX21	 9.982126e-02
SNX22	 1.051838e-01
SNX24	 6.351860e-01
SNX25	 3.368978e-01
SNX27	 2.334397e-01
SNX29	 1.505642e-01
SNX3	 1.430672e-01
SNX30	 4.163269e-01
SNX31	 2.652216e-01
SNX32	 1.091404e-01
SNX33	 2.154450e-01
SNX4	 1.819275e-01
SNX5	 4.390095e-01
SNX6	 6.456201e-01
SNX7	 3.034734e-01
SNX8	-1.809497e-01
SNX9	 1.501749e-01
SOAT1	-7.786827e-02
SOAT2	-2.268286e-02
SOBP	 6.693871e-02
SOCS1	 4.747471e-01
SOCS2	-2.951997e-01
SOCS3	 4.951433e-01
SOCS4	 1.555132e-01
SOCS5	 2.981034e-01
SOCS6	 1.942139e-01
SOCS7	-1.792336e-01
SOD1	-2.179270e+00
SOD2	-5.067353e-01
SOD3	 1.438079e-01
SOGA1	 1.573030e-01
SOGA3	 9.663133e-02
SOHLH1	 5.275541e-03
SOHLH2	 3.228033e-01
SON	-1.319916e+00
SORBS1	-5.131676e-02
SORBS2	 1.590728e-01
SORBS3	-1.026544e-02
SORCS1	 2.780127e-01
SORCS2	 4.141993e-01
SORCS3	 3.360631e-02
SORD	 2.322081e-01
SORL1	 1.395687e-01
SORT1	 3.567617e-01
SOS1	-1.045278e-01
SOS2	 8.414101e-02
SOST	 2.608214e-01
SOSTDC1	 2.602604e-01
SOWAHA	-1.489640e-01
SOWAHB	 3.942449e-02
SOWAHC	 2.017618e-01
SOWAHD	 1.551995e-01
SOX1	-1.581227e-01
SOX10	 1.616896e-01
SOX11	 2.832490e-01
SOX12	 1.988482e-01
SOX13	 3.557723e-01
SOX14	 7.398666e-02
SOX15	 2.123787e-01
SOX17	 2.760263e-02
SOX18	-7.158705e-02
SOX2	 1.711092e-01
SOX21	 6.596640e-02
SOX3	 6.447369e-02
SOX30	 3.775678e-02
SOX4	 5.051202e-01
SOX5	-6.320669e-02
SOX6	 2.865560e-01
SOX7	 5.598097e-02
SOX8	 2.715625e-01
SOX9	-1.215946e+00
SP1	-9.112914e-02
SP100	 2.983484e-01
SP110	 1.017887e-01
SP140	 2.688368e-01
SP140L	 1.027735e-01
SP2	 3.794415e-01
SP3	-2.411252e-01
SP4	 1.127425e-01
SP5	-7.897557e-02
SP6	-2.978089e-01
SP7	 8.885937e-02
SP8	 2.558038e-01
SP9	 1.493996e-01
SPA17	 2.630677e-01
SPACA1	 3.252179e-02
SPACA3	-1.467386e-01
SPACA4	 1.989581e-01
SPACA5	 4.974424e-03
SPACA5B	 4.604020e-02
SPACA7	 1.864290e-01
SPACA9	 1.610702e-01
SPAG1	 2.224473e-01
SPAG11A	 2.997021e-02
SPAG11B	-1.381540e-01
SPAG16	-6.496275e-02
SPAG17	 3.086490e-01
SPAG4	-2.847891e-03
SPAG5	-4.524855e-01
SPAG6	 4.483354e-01
SPAG7	 3.723237e-01
SPAG8	 1.046614e-01
SPAG9	-2.574173e-01
SPAM1	 1.131697e-01
SPANXA1	-2.082934e-01
SPANXA2	 1.470088e-01
SPANXB1	 3.240745e-02
SPANXC	 1.552610e-02
SPANXD	 7.556324e-02
SPANXN1	 3.809341e-01
SPANXN2	 2.299733e-01
SPANXN3	 3.805149e-01
SPANXN4	 2.835578e-01
SPANXN5	 3.908856e-01
SPARC	 3.882671e-01
SPARCL1	 2.480065e-01
SPART	-4.087644e-02
SPAST	 5.647597e-01
SPATA12	 7.422407e-02
SPATA13	 1.553181e-01
SPATA16	 1.516336e-01
SPATA17	 6.325161e-01
SPATA18	-9.158473e-03
SPATA19	 3.882073e-01
SPATA2	 3.872660e-02
SPATA20	 2.306497e-01
SPATA21	-8.266258e-03
SPATA22	 6.107187e-01
SPATA24	 2.727784e-01
SPATA25	 3.904049e-01
SPATA2L	 1.707358e-01
SPATA3	 3.318304e-01
SPATA31A1	 4.077189e-01
SPATA31A3	-1.047869e-01
SPATA31A5	-6.514729e-01
SPATA31A6	 1.518770e-02
SPATA31A7	-5.690078e-02
SPATA31D1	 5.445498e-01
SPATA31D3	 3.984127e-01
SPATA31D4	 4.153726e-01
SPATA31E1	 4.679277e-01
SPATA32	 2.419353e-01
SPATA33	 5.319694e-01
SPATA4	 1.314167e-01
SPATA45	 3.448921e-01
SPATA46	 2.138501e-01
SPATA48	 4.922875e-01
SPATA5	-9.701902e-01
SPATA5L1	-5.123257e-01
SPATA6	 4.043670e-01
SPATA6L	 1.750625e-01
SPATA7	 5.622186e-01
SPATA9	-2.400986e-01
SPATC1	 3.391867e-01
SPATC1L	 1.349371e-02
SPATS1	 2.593688e-01
SPATS2	 3.261529e-01
SPATS2L	 3.472971e-01
SPC24	-4.476843e+00
SPC25	-3.037568e+00
SPCS1	-9.539930e-02
SPCS2	-1.494899e+00
SPCS3	-2.435754e+00
